,Unnamed: 0,ID,permalink,username,text,date,formatted_date,retweets,favorites,mentions,hashtags,geo,urls,author_id,Anger,Disgust,Fear,Joy,Sadness,Surprise,is_english,polarity_of_tweet,has_yoshua,has_gary
205,205,1209492272187768832,https://twitter.com/swarnasras/status/1209492272187768832,,@GaryMarcus had an edge during round 2 of the #AIDebate with this slide running on the background! It was nice how the format evolved spontaneously. pic.twitter.com/XIMHfwF4Vh,2019-12-24 15:13:23,Tue Dec 24 15:13:23 +0000 2019,2,5,@GaryMarcus,#AIDebate,,,14659469,0.045138269662857056,0.1640038788318634,0.059593893587589264,0.21078401803970337,0.01583993062376976,0.5046400427818298,True,0.3333333333333333,False,True
206,206,1209491698914660352,https://twitter.com/KordoniN/status/1209491698914660352,,"An historic debate between two of the artificial intelligence illuminati was mostly simpatico on the big questions, but it was also punctuated by sharp differences on some of the details. By Tiernan Ray : https:// lnkd.in/e7_D-Bg #AIDebate #MontrealAI",2019-12-24 15:11:06,Tue Dec 24 15:11:06 +0000 2019,7,9,,#AIDebate #MontrealAI,,https://lnkd.in/e7_D-Bg,1162613760068136960,0.0903494581580162,0.01548718474805355,0.2778051495552063,0.22970284521579742,0.10826300084590912,0.27839234471321106,True,-0.045,False,False
207,207,1209487704280510464,https://twitter.com/mirco_ravanelli/status/1209487704280510464,,"Yesterday I saw the #AIdebate . My feeling is that Yoshua is looking forward, trying to extend #deepLearning with higher-level capabilities (e.g, causality), while @GaryMarcus is looking backward trying to combine it with the same techniques that didn't work so well in the past!",2019-12-24 14:55:14,Tue Dec 24 14:55:14 +0000 2019,8,32,@GaryMarcus,#AIdebate #deepLearning,,,943867671061417984,0.032819755375385284,0.09989220649003983,0.6141386032104492,0.07690949738025665,0.027860527858138084,0.14837943017482758,True,-0.25,True,True
208,208,1209487661779554306,https://twitter.com/UsmanSattarMD/status/1209487661779554306,,"Historic #AIDebate between two of the #artificialintelligence illuminati was mostly simpatico on big questions -- creating hybrid #AI systems, finding right ""priors"" for knowledge -- but it was also punctuated by sharp differences @GaryMarcus @Montreal_AI https://www. zdnet.com/article/devils -in-the-details-in-bengio-marcus-ai-debate/ …",2019-12-24 14:55:04,Tue Dec 24 14:55:04 +0000 2019,3,9,@GaryMarcus @Montreal_AI,#AIDebate #artificialintelligence #AI,,https://www.zdnet.com/article/devils-in-the-details-in-bengio-marcus-ai-debate/,320946636,0.023381514474749565,0.001157311606220901,0.05661778524518013,0.8412827253341675,0.02451200596988201,0.05304868519306183,True,0.13214285714285715,True,True
209,209,1209484703218184192,https://twitter.com/stenichele/status/1209484703218184192,,This is exactly the claim of Bengio. He acknowledges that our brain is able manipulate symbols. However this is done/implemented by (spiking) neurons. #AIDebate,2019-12-24 14:43:19,Tue Dec 24 14:43:19 +0000 2019,0,0,,#AIDebate,,,44132347,0.04473433271050453,0.09521716088056564,0.3555065095424652,0.4587841033935547,0.0020817178301513195,0.04367616027593613,True,0.375,True,False
210,210,1209483626204803072,https://twitter.com/stenichele/status/1209483626204803072,,"Critical question for @GaryMarcus : ""what kind of NN is the brain?""->claim: symbolic/hybrid at algorithmic level, neural implementation. Why focus on building abstract (narrow) symbolic/hybrid approximation instead of implementig the ""algorithms"" in neural substrates? #AIDebate pic.twitter.com/3Ah8YPaym5",2019-12-24 14:39:02,Tue Dec 24 14:39:02 +0000 2019,1,2,@GaryMarcus,#AIDebate,,,44132347,0.04828161373734474,0.0008331840508617461,0.08488667011260986,0.8275170922279358,0.02486833557486534,0.013613101094961166,True,0.13333333333333333,False,True
211,211,1209480732118331392,https://twitter.com/stenichele/status/1209480732118331392,,Shocking to hear @GaryMarcus claiming that DL is basically a MLP you've got quite some literature to cover from 1980s to 2019!! #AIDebate pic.twitter.com/wLQz7glehR,2019-12-24 14:27:32,Tue Dec 24 14:27:32 +0000 2019,0,4,@GaryMarcus,#AIDebate,,,44132347,0.0011201419401913881,4.494360109674744e-05,0.04304366931319237,0.9551399946212769,0.0001748292415868491,0.0004764290642924607,True,-1.0,False,True
212,212,1209476232930160641,https://twitter.com/VictorStorchan/status/1209476232930160641,,"#ToWatch Débat passionnant entre Yoshua Bengio et @GaryMarcus sur la meilleure voie à suivre pour l' #IA . On y parle histoire récente de l'IA, de méthodes hybrides (Deep Learning et Symbolic AI) ou encore de #responsibleAI . #AIDebate @Montreal_AI https://www. youtube.com/watch?v=pKgsea ENkAU&feature=youtu.be …",2019-12-24 14:09:39,Tue Dec 24 14:09:39 +0000 2019,7,11,@GaryMarcus @Montreal_AI,#ToWatch #IA #responsibleAI #AIDebate,,https://www.youtube.com/watch?v=pKgseaENkAU&feature=youtu.be,4085761879,0.014788119122385979,0.004660032689571381,0.39956900477409363,0.41934317350387573,0.12446524947881699,0.03717440366744995,False,0.0,True,True
213,213,1209472954448465921,https://twitter.com/tkashpm/status/1209472954448465921,,"The classic ""Trolley-Problem"" comes back to haunt us! @medialab researchers testing their ""Moral Machine"" to imply that ethics that could be applied to AI decision making, depend heavily on cultural factors. #Product #AI #AIDebate #ethics #MIT https:// twitter.com/techreview/sta tus/1209467243270213632 …",2019-12-24 13:56:37,Tue Dec 24 13:56:37 +0000 2019,0,0,@medialab,#Product #AI #AIDebate #ethics #MIT,,https://twitter.com/techreview/status/1209467243270213632,1112075557255172098,0.006095936056226492,0.009039568714797497,0.36877721548080444,0.16848042607307434,0.033863604068756104,0.413743257522583,True,0.06666666666666667,False,False
214,214,1209465908697034753,https://twitter.com/eShailendra/status/1209465908697034753,,"I am still wrapping around the concepts as I come from a non-AI background. Are your slides (both your's and Yoshua's) shared somewhere for a recap? I loved the debate, I tried to follow the reading list but found many concepts out of my range. Need further re-reads. #AIDebate",2019-12-24 13:28:38,Tue Dec 24 13:28:38 +0000 2019,0,2,,#AIDebate,,,61085452,0.21866223216056824,0.02623109146952629,0.18329396843910217,0.19382798671722412,0.3146136701107025,0.06337106227874756,True,0.6,True,False
215,215,1209464717879783425,https://twitter.com/raamana_/status/1209464717879783425,,"I think @SiliconHBO can have an entire episode/season, on the power and limits of #DeepLearning , making caricatures of all the key scientists and corporate t̶h̶o̶u̶g̶h̶t̶ hype leaders. They don't even need to write a script. It's all here on twitter. #AIDebate @GaryMarcus #AI",2019-12-24 13:23:54,Tue Dec 24 13:23:54 +0000 2019,2,8,@SiliconHBO @GaryMarcus,#DeepLearning #AIDebate #AI,,,110940386,0.0396585538983345,0.02138148620724678,0.16026149690151215,0.6731019616127014,0.007152451202273369,0.09844404458999634,True,0.0,False,True
216,216,1209463109653544960,https://twitter.com/TiernanRayTech/status/1209463109653544960,,AI scholars debated the nuances Monday night — here’s a wrap-up: Devil’s in the details in Historic AI debate | ZDNet // ⁦ @GaryMarcus ⁩ ⁦ @MILAMontreal ⁩ // #AI #ArtificialIntelligence #DeepLearning #AIDebate https://www. zdnet.com/article/devils -in-the-details-in-bengio-marcus-ai-debate/ …,2019-12-24 13:17:30,Tue Dec 24 13:17:30 +0000 2019,41,95,@GaryMarcus @MILAMontreal,#AI #ArtificialIntelligence #DeepLearning #AIDebate,,https://www.zdnet.com/article/devils-in-the-details-in-bengio-marcus-ai-debate/,216798259,0.03196590393781662,0.005015793722122908,0.5950520634651184,0.3204686939716339,0.0015468624187633395,0.04595070332288742,True,0.0,True,True
217,217,1209447267884830720,https://twitter.com/IntuitMachine/status/1209447267884830720,,In the recently concluded #AIDebate Bengio argues for the value of references. Names or references are essential for Pi-Calculus because they are the primitives of coordination. https://www. facebook.com/MontrealAI/vid eos/498403850881660/ …,2019-12-24 12:14:33,Tue Dec 24 12:14:33 +0000 2019,3,11,,#AIDebate,,https://www.facebook.com/MontrealAI/videos/498403850881660/,3027431134,0.0846913680434227,0.011155829764902592,0.41623127460479736,0.4203973412513733,0.039781756699085236,0.0277424156665802,True,0.0,True,False
218,218,1209445710212395008,https://twitter.com/csabaveres/status/1209445710212395008,,"Gary Marcus lost the debate by insisting that the two views were converging. It is clear that Bengio does not like the idea of hybrid systems, whatever those might be. Marcus was like a boxer who kept screaming “we’re not really fighting” #AIDebate",2019-12-24 12:08:22,Tue Dec 24 12:08:22 +0000 2019,1,4,,#AIDebate,,,92597791,0.23938032984733582,0.022292643785476685,0.5837629437446594,0.11599568277597427,0.019219540059566498,0.019348863512277603,True,0.15000000000000002,True,True
219,219,1209430443860398081,https://twitter.com/techforgoodtv/status/1209430443860398081,,Check out the @DigitalAgenda_ #TechForGood podcast! This week they explore their hopes and fears for #AI #AIDebate https:// digitalagenda.io/summit/#podcast,2019-12-24 11:07:42,Tue Dec 24 11:07:42 +0000 2019,2,2,@DigitalAgenda_,#TechForGood #AI #AIDebate #podcast,,https://digitalagenda.io/summit/#podcast,2769925698,0.017979402095079422,0.0008676856523379683,0.837702751159668,0.13934087753295898,0.0029498005751520395,0.0011594684328883886,True,0.0,False,False
220,220,1209411876142157825,https://twitter.com/BadisaMosne/status/1209411876142157825,,#AIDebate https:// twitter.com/BennieMols/sta tus/1209397881473585152 …,2019-12-24 09:53:55,Tue Dec 24 09:53:55 +0000 2019,2,3,,#AIDebate,,https://twitter.com/BennieMols/status/1209397881473585152,900436693,0.005037721246480942,0.0018241014331579208,0.05261813476681709,0.25413671135902405,0.016243889927864075,0.6701394319534302,True,0.0,False,False
221,221,1209410354997944320,https://twitter.com/DanielePellicc8/status/1209410354997944320,,"It may be the Xmas spirit, but I think @GaryMarcus and Yoshua Bengio are actually converging towards a common ground. Really enjoyed the #AIDebate especially the effort of bringing different points of view towards a shared goal. Great outlook for 2020.",2019-12-24 09:47:53,Tue Dec 24 09:47:53 +0000 2019,2,5,@GaryMarcus,#AIDebate,,,1157238215104798723,0.012894315645098686,0.00013314209354575723,0.02906462550163269,0.7347723841667175,0.030721690505743027,0.19241385161876678,True,0.16666666666666666,True,True
222,222,1209397881473585152,https://twitter.com/BennieMols/status/1209397881473585152,,"No better way to end the #AI -year 2019 than with this #AIdebate between @GaryMarcus and Yoshua Bengio on how to move forward with AI. How to get from deep learning to deep understanding? We need more of such open, constructive, non-polarising discussions. https://www. youtube.com/watch?v=pKgsea ENkAU&feature=youtu.be …",2019-12-24 08:58:19,Tue Dec 24 08:58:19 +0000 2019,11,40,@GaryMarcus,#AI #AIdebate,,https://www.youtube.com/watch?v=pKgseaENkAU&feature=youtu.be,148440338,0.007894896902143955,0.0015115095302462578,0.1309245228767395,0.6441992521286011,0.011080307886004448,0.20438948273658752,True,0.125,True,True
223,223,1209397535481061381,https://twitter.com/RoozbehMottaghi/status/1209397535481061381,,Happy that my question on “reasoning” got discussed in #AIDebate . I really wanted to hear Yoshua’s view. I already knew @GaryMarcus ‘s view :),2019-12-24 08:56:56,Tue Dec 24 08:56:56 +0000 2019,1,11,@GaryMarcus,#AIDebate,,,1138872700376571905,0.27857086062431335,0.03899997100234032,0.036790795624256134,0.0028506324160844088,0.5893869400024414,0.05340081825852394,True,0.5,True,True
224,224,1209397379717378049,https://twitter.com/simonejomoore/status/1209397379717378049,,#AIDebate Montreal “AI will come before AV” the irony! :D #CX #Customerexperience,2019-12-24 08:56:19,Tue Dec 24 08:56:19 +0000 2019,0,1,,#AIDebate #CX #Customerexperience,,,176973813,0.002880509477108717,0.0005522608989849687,0.039732277393341064,0.14876706898212433,0.01583513431251049,0.7922327518463135,True,0.0,False,False
225,225,1209395884900925440,https://twitter.com/vitojph/status/1209395884900925440,,"El #AIDebate de anoche entre #JoshuaBengio y @GaryMarcus está disponible aquí https://www. facebook.com/MontrealAI/vid eos/498403850881660/ … , a partir de 1h46m",2019-12-24 08:50:23,Tue Dec 24 08:50:23 +0000 2019,1,6,@GaryMarcus,#AIDebate #JoshuaBengio,,https://www.facebook.com/MontrealAI/videos/498403850881660/,24897144,0.29104411602020264,0.011504784226417542,0.6192049980163574,0.022903157398104668,0.028134845197200775,0.02720808982849121,False,0.0,True,True
226,226,1209395832140623873,https://twitter.com/AlanMorrison/status/1209395832140623873,,"3/ Look at Stardog XGBoost: http:// stardog.com/blog/boosting- … This stuff is commercial, not just academic. Bengio seems unable to think outside the NN tribal sphere, but these #semantics folks are, in line with what Pedro Domingos talked about in The Master Algorithm. #AIDebate",2019-12-24 08:50:10,Tue Dec 24 08:50:10 +0000 2019,0,1,,#semantics #AIDebate,,http://stardog.com/blog/boosting-,7005092,0.08690665662288666,0.05753006041049957,0.4539657235145569,0.16513870656490326,0.15168192982673645,0.08477692306041718,True,-0.125,True,False
227,227,1209393428989009920,https://twitter.com/AlanMorrison/status/1209393428989009920,,"/2 Look at what Cambridge Semantics is doing with Anzo for Machine Learning: RDF/OWL on the back end. Semweb is current KR, is all. https:// bit.ly/2Ziw3zm #AIdebate",2019-12-24 08:40:37,Tue Dec 24 08:40:37 +0000 2019,0,0,,#AIdebate,,https://bit.ly/2Ziw3zm,7005092,0.016241714358329773,0.00037589194835163653,0.23833732306957245,0.6932861804962158,0.004265724681317806,0.047493141144514084,True,0.0,False,False
228,228,1209392642632503296,https://twitter.com/AlanMorrison/status/1209392642632503296,,"1/ You're not up to date. Lots of folks are still innovating in KR and now using it as a base for ML. Look at #KBpedia , for example. Whole thing is built with Peircean triadic logic. https:// bit.ly/2EKMPhn #AIdebate",2019-12-24 08:37:30,Tue Dec 24 08:37:30 +0000 2019,0,1,,#KBpedia #AIdebate,,https://bit.ly/2EKMPhn,7005092,0.005474759265780449,0.00029720322345383465,0.1453929841518402,0.8454405665397644,0.001525210216641426,0.0018692933954298496,True,-0.30000000000000004,False,False
229,229,1209390526639722496,https://twitter.com/_MichaelZink/status/1209390526639722496,,"If you missed the #AIDebate , you should definitely watch the recording. It was incredibly insightful and a great example of a thoughtful and honest intellectual discourse. Thank you both for sharing your perspectives. https:// twitter.com/garymarcus/sta tus/1209299647489085443 …",2019-12-24 08:29:05,Tue Dec 24 08:29:05 +0000 2019,1,3,,#AIDebate,,https://twitter.com/garymarcus/status/1209299647489085443,966039620415717377,0.083188496530056,0.0012606706004589796,0.03450608253479004,0.8639827966690063,0.012836122885346413,0.004225817508995533,True,0.5,False,True
230,230,1209390398927462400,https://twitter.com/AymericPM/status/1209390398927462400,,"En France, par la manière dont la Science s'est faite, beaucoup des idées autour de l'hybridation ne sont pas naturelles. La formation aussi reste encore trop en silos. Il faut aller lire les échanges autour de #AIDebate pour voir les étincelles qui jaillissent.",2019-12-24 08:28:35,Tue Dec 24 08:28:35 +0000 2019,0,1,,#AIDebate,,,11048002,0.004638985730707645,0.00027470497298054397,0.08033350110054016,0.9137933254241943,0.00042990740621462464,0.0005295425653457642,False,0.0,False,False
231,231,1209390382632574976,https://twitter.com/AymericPM/status/1209390382632574976,,"Je suis frappé de voir ces derniers temps autant de chercheurs en #MachineLearning , en particulier de jeunes chercheurs, dire qu'ils vont s'intéresser de plus près à d'autres méthodes, à leur combinaison, et aussi aux fondements neurobiologiques. C'est l'effet #AIDebate .",2019-12-24 08:28:31,Tue Dec 24 08:28:31 +0000 2019,2,6,,#MachineLearning #AIDebate,,,11048002,0.0921502411365509,0.08463071286678314,0.4764896035194397,0.19288745522499084,0.015167135745286942,0.13867484033107758,False,0.0,False,False
232,232,1209379233832849409,https://twitter.com/DataScienceNIG/status/1209379233832849409,,You need to watch the brilliant #AIdebate between Yoshua Bengio & @GaryMarcus last night. Non-polarizing discourse with more agreement than disagreements. Clear consensus on creating #responsibleAI & hybrid methods (deep learning +symbolic AI) Watch https:// youtu.be/pKgseaENkAU pic.twitter.com/UFeXxdwGsz,2019-12-24 07:44:13,Tue Dec 24 07:44:13 +0000 2019,37,97,@GaryMarcus,#AIdebate #responsibleAI,,https://youtu.be/pKgseaENkAU,897785725680267265,0.00573596591129899,0.0005204264889471233,0.17560918629169464,0.8108159303665161,0.000430773216066882,0.0068877325393259525,True,0.25,True,True
233,233,1209365551039959040,https://twitter.com/4deep_prk/status/1209365551039959040,,https:// youtu.be/pKgseaENkAU more agreements than disagreements @GaryMarcus liked the presentation #AIDebate,2019-12-24 06:49:50,Tue Dec 24 06:49:50 +0000 2019,2,6,@GaryMarcus,#AIDebate,,https://youtu.be/pKgseaENkAU,1155888403088412673,0.015956053510308266,0.01241862028837204,0.45998305082321167,0.09113866090774536,0.029748065397143364,0.3907555639743805,True,0.6,False,True
234,234,1209351094310182912,https://twitter.com/eaxitect/status/1209351094310182912,,"From #AIDebate stand point @GaryMarcus (i.e. Symbolic/DL Hybrid approach on #artificialintelligence ) is winner, albeit both Marcus and Bengio agreed on many things/aspects. However debate raised more questions than it answered (at least for me). TR: Dun… https:// lnkd.in/dxsy7hi",2019-12-24 05:52:24,Tue Dec 24 05:52:24 +0000 2019,1,5,@GaryMarcus,#AIDebate #artificialintelligence,,https://lnkd.in/dxsy7hi,49920135,0.04233258217573166,0.007160632871091366,0.3596409261226654,0.5750455856323242,0.004385873209685087,0.01143440417945385,True,0.1,True,True
235,235,1209339262879055873,https://twitter.com/JoukoSalonen/status/1209339262879055873,,"https:// montrealartificialintelligence.com/aidebate/ Twitter comments: #AIDebate My summary: 2 deaf males trimming the beard of Zeus, convergency theatre, but #lekta & #polyphony missing pic.twitter.com/XhPRnixAoZ",2019-12-24 05:05:23,Tue Dec 24 05:05:23 +0000 2019,0,0,,#AIDebate #lekta #polyphony,,https://montrealartificialintelligence.com/aidebate/,22868434,0.006859257351607084,0.0009925805497914553,0.07064229249954224,0.6569970846176147,0.04243888705968857,0.2220698893070221,True,-0.2,False,False
236,236,1209329581502550016,https://twitter.com/swarajk7/status/1209329581502550016,,"Yoshua also said, current deep learning system are not good enough to perform on input distribution with zero training set probability. This is a very good example. #AIDebate https:// twitter.com/raamana_/statu s/1209281930295939072 …",2019-12-24 04:26:55,Tue Dec 24 04:26:55 +0000 2019,5,12,,#AIDebate,,https://twitter.com/raamana_/status/1209281930295939072,303651980,0.007515108212828636,0.0003229137510061264,0.1769193708896637,0.6881535053253174,0.009873450733721256,0.11721564084291458,True,0.27999999999999997,True,False
237,237,1209324436060426240,https://twitter.com/alenushka/status/1209324436060426240,,"Is theater of consciousness a symbolic system or a factor graph or possibly neither? #AIdebate , enjoyed the debate, many open questions",2019-12-24 04:06:28,Tue Dec 24 04:06:28 +0000 2019,3,11,,#AIdebate,,,11773812,4.3411746446508914e-05,1.8725438621913781e-07,0.004505325574427843,0.9954378008842468,1.0134647709492128e-05,3.1160145681496942e-06,True,0.25,False,False
238,238,1209322661605601280,https://twitter.com/keschh/status/1209322661605601280,,"At @seapinebrewing drinking their Flannel Channel Winter Ale, listening to 90's hip hop, and reading #AIDebate Twitter comments. Life is good. #AI4beer #beer4AI",2019-12-24 03:59:25,Tue Dec 24 03:59:25 +0000 2019,0,5,@seapinebrewing,#AIDebate #AI4beer #beer4AI,,,2586541148,0.01650339365005493,4.08791565860156e-05,0.013450267724692822,0.9601185917854309,0.00404220400378108,0.005844636354595423,True,0.7,False,False
239,239,1209314426618359814,https://twitter.com/OgbanUgot/status/1209314426618359814,,"Some of my takes from the #AIDebate 1. The major problem with symbolic approaches seems to be search. 2. Also, what are symbols? How discrete should they be? There seems to be a lack of agreement on terminology on both sides.",2019-12-24 03:26:41,Tue Dec 24 03:26:41 +0000 2019,2,4,,#AIDebate,,,65780323,0.05613214522600174,0.05153247341513634,0.3241698145866394,0.31697481870651245,0.15473243594169617,0.09645829349756241,True,0.0625,False,False
240,240,1209306118909906944,https://twitter.com/sourav_datta/status/1209306118909906944,,"#AIDebate I would argue that as a programmer not very familiar with the advanced math of DL, yet using it somewhat in practice, @GaryMarcus seemed more reasonable in his arguments about current state of DL in use. However, lots of new stuffs to learn and read now! Fun fun!",2019-12-24 02:53:41,Tue Dec 24 02:53:41 +0000 2019,3,18,@GaryMarcus,#AIDebate,,,36964025,0.018734659999608994,0.009251034818589687,0.046993739902973175,0.9046708345413208,0.00025983116938732564,0.020089900121092796,True,0.2444805194805195,False,True
241,241,1209305094971445249,https://twitter.com/kasia_kozdon/status/1209305094971445249,,"I'll need to rewatch some bits of the #AIDebate (it's after 2 am here) but a general thought for now: as a research community, we would benefit from clearer definitions that help to avoid strawmanning the other side of the argument. https:// twitter.com/GaryMarcus/sta tus/1209299647489085443 …",2019-12-24 02:49:37,Tue Dec 24 02:49:37 +0000 2019,0,5,,#AIDebate,,https://twitter.com/GaryMarcus/status/1209299647489085443,4690619832,0.10238691419363022,0.005265790969133377,0.6006763577461243,0.27026060223579407,0.015281356871128082,0.006128964014351368,True,0.05000000000000002,False,True
242,242,1209303233405042691,https://twitter.com/davidrowley514/status/1209303233405042691,,"@GaryMarcus and Yoshua Bengio at #AIdebate with some of the 125 unanswered questions on the screen behind them. Lots of topics covered, misunderstandings clarified, and agreements found. Professors Marcus and Bengio agree on many issues, btw. pic.twitter.com/7eqxhlNgu6",2019-12-24 02:42:13,Tue Dec 24 02:42:13 +0000 2019,4,31,@GaryMarcus,#AIdebate,,,21680551,0.10711006075143814,0.06395528465509415,0.1990106850862503,0.4993049204349518,0.04516110196709633,0.0854579508304596,True,0.0,True,True
243,243,1209302683309531136,https://twitter.com/ShawnLillemo/status/1209302683309531136,,Just finished watching the #AIDebate between Yoshua Bengio and Gary Marcus. See A Consciousness Prior at https:// arxiv.org/pdf/1709.08568 .pdf … Both agreed that we are building something powerful and we should be focused on creating #responsibleai pic.twitter.com/w50ERSIT01,2019-12-24 02:40:02,Tue Dec 24 02:40:02 +0000 2019,12,29,,#AIDebate #responsibleai,,https://arxiv.org/pdf/1709.08568.pdf,1097554311549276160,0.0687425285577774,0.006941148545593023,0.48878130316734314,0.38182029128074646,0.015319212339818478,0.038395512849092484,True,0.15,True,True
244,244,1209300702054494209,https://twitter.com/CodeBug88/status/1209300702054494209,,"Gary Marcus is doing something very dishonest on every debate: equating *HIS* view (symbolic/nativism) with THE cog-science/psych view. Connectionist view IS A cog-science view too! Also, his take on child-dev is ONE view, there're connectionis views of child-dev too! #AIDebate",2019-12-24 02:32:09,Tue Dec 24 02:32:09 +0000 2019,3,20,,#AIDebate,,,171377151,0.004030508920550346,0.002151924418285489,0.06220244616270065,0.3630768358707428,0.40911388397216797,0.15942439436912537,True,-0.3,False,True
245,245,1209299363081719808,https://twitter.com/WaleAkinfaderin/status/1209299363081719808,,The #AIDebate was pretty pointless. They both agree on the same thing most of the time unless when they want to talk about a paper they published in the 80s or 90s.,2019-12-24 02:26:50,Tue Dec 24 02:26:50 +0000 2019,0,0,,#AIDebate,,,237941903,0.22510452568531036,0.07201379537582397,0.05200084298849106,0.6197690367698669,0.011394823901355267,0.019716976210474968,True,0.0,False,False
246,246,1209298242657308672,https://twitter.com/CodeBug88/status/1209298242657308672,,The clear winner of the #AIDebate is the one that agreed more with my own views about AI before the debate started.,2019-12-24 02:22:23,Tue Dec 24 02:22:23 +0000 2019,0,1,,#AIDebate,,,171377151,0.022939225658774376,0.00570813799276948,0.3797953128814697,0.27231550216674805,0.1645418107509613,0.15470001101493835,True,0.10000000000000002,False,False
247,247,1209297715471036416,https://twitter.com/amy_tabb/status/1209297715471036416,,"I planned on watching the #AIDebate , but by the time it came around, I was sick of the general Twitter fighting wrt AGI and besides I had started to learn a sai kata. The debate conflicted with my karate class; I chose the class. pic.twitter.com/rLEG7Adibk",2019-12-24 02:20:17,Tue Dec 24 02:20:17 +0000 2019,0,12,,#AIDebate,,,3243778719,0.024569451808929443,0.004742519464343786,0.07300896942615509,0.8577910661697388,0.021820608526468277,0.01806735247373581,True,-0.33214285714285713,False,False
248,248,1209297369256169472,https://twitter.com/AXTX/status/1209297369256169472,,#AIDebate https:// twitter.com/MelMitchell1/s tatus/1209277618219995136 …,2019-12-24 02:18:55,Tue Dec 24 02:18:55 +0000 2019,0,0,,#AIDebate,,https://twitter.com/MelMitchell1/status/1209277618219995136,47905449,0.004667118191719055,0.0021162978373467922,0.02877403423190117,0.2586738169193268,0.06887532770633698,0.6368933916091919,True,0.0,False,False
249,249,1209296838588870656,https://twitter.com/sd_marlow/status/1209296838588870656,,"Having watched the #AIDebate , I can think of no good reason to keep AI and ML as part of the same science. Klingon poetry vs Vogon poetry.",2019-12-24 02:16:48,Tue Dec 24 02:16:48 +0000 2019,0,1,,#AIDebate,,,41087685,0.02406008541584015,0.014550017192959785,0.49752703309059143,0.3221375048160553,0.12936191260814667,0.01236344501376152,True,0.7,False,False
250,250,1209296749359239169,https://twitter.com/jm_alexia/status/1209296749359239169,,"I never expected to say this, but @GaryMarcus was the clear winner of the #AIDebate . He advocated for hybrid methods combining deep learning and symbolic AI and injecting stronger priors into AI models.",2019-12-24 02:16:27,Tue Dec 24 02:16:27 +0000 2019,25,189,@GaryMarcus,#AIDebate,,,839820726777544705,0.05965634062886238,0.28504273295402527,0.29902413487434387,0.3440057933330536,0.0032596378587186337,0.009011376649141312,True,0.05000000000000001,False,True
251,251,1209296002487853058,https://twitter.com/dlakalenda/status/1209296002487853058,,En vrai ça vaut pas non plus 1h de ton temps y'a les points les plus importants sur #AIDebate si jamais haha,2019-12-24 02:13:29,Tue Dec 24 02:13:29 +0000 2019,0,1,,#AIDebate,,,946385734285578240,0.04614046961069107,0.008907814510166645,0.06066485121846199,0.4270634353160858,0.029936302453279495,0.42728710174560547,False,0.2,False,False
252,252,1209290855074422784,https://twitter.com/KaiLashArul/status/1209290855074422784,,"There were plenty of interesting ideas floated at the #AIDebate , but unclear how much of a debate there was. Distributed variables with references, recursion, ... are ideas that have been around in neurosymbolic research for decades (even if we have new methods now).",2019-12-24 01:53:02,Tue Dec 24 01:53:02 +0000 2019,2,13,,#AIDebate,,,359956908,0.0003196514444425702,1.237925243913196e-05,0.01311182789504528,0.9859550595283508,0.00030689785489812493,0.0002941982529591769,True,0.27878787878787875,False,False
253,253,1209290836887965696,https://twitter.com/norveclibalikci/status/1209290836887965696,,"My take on #AIDebate , I think Marcus really down-scaled his voice as well as Bengio for the courtesy. They both agreed on each others' ideas. However, I am more on the side of @GaryMarcus . Why: (1/N)",2019-12-24 01:52:57,Tue Dec 24 01:52:57 +0000 2019,7,26,@GaryMarcus,#AIDebate,,,97442687,0.09497404843568802,0.02200944907963276,0.4155760407447815,0.22053222358226776,0.193579763174057,0.053328461945056915,True,0.2,True,True
254,254,1209290675491090432,https://twitter.com/stenichele/status/1209290675491090432,,"I thought AI was more about understanding how the brain works & modeling it as best as we can (and not just making tools). Haven't heard a single time ""spiking neurons"" in the Bengio vs @GaryMarcus #AIDebate . What are brains made of? https:// twitter.com/stenichele/sta tus/1209288714343636993 …",2019-12-24 01:52:19,Tue Dec 24 01:52:19 +0000 2019,1,9,@GaryMarcus,#AIDebate,,https://twitter.com/stenichele/status/1209288714343636993,44132347,0.025339443236589432,0.002483037766069174,0.25541600584983826,0.6660739183425903,0.047080148011446,0.0036074344534426928,True,0.4642857142857143,True,True
255,255,1209289958034460672,https://twitter.com/JesParent/status/1209289958034460672,,"#aidebate semi live-tweeting concludes now. I really appreciate the debate, so ty @ceobillionaire @Montreal_AI @GaryMarcus & Yoshua Bengio. Lots to look at from #NeurIPS2019 , and when the replay comes out, Bengio's AI / ML trajectories comments will help a lot for #frontiermap",2019-12-24 01:49:28,Tue Dec 24 01:49:28 +0000 2019,2,7,@ceobillionaire @Montreal_AI @GaryMarcus,#aidebate #NeurIPS2019 #frontiermap,,,929029531,0.023958055302500725,0.01446138322353363,0.25815415382385254,0.6437016129493713,0.05215393379330635,0.007570833433419466,True,0.2,True,True
256,256,1209289272290938880,https://twitter.com/ashah007/status/1209289272290938880,,Good to see #AIDebate had more agreeing points than disagreement. Interesting directions presented during the debate. All in all we are at least a decade away to achieve system 2 realizable intelligence.,2019-12-24 01:46:44,Tue Dec 24 01:46:44 +0000 2019,0,6,,#AIDebate,,,1974656552,0.07650826126337051,0.016247039660811424,0.3528275489807129,0.5374504923820496,0.008996404707431793,0.00797028187662363,True,0.3,False,False
